event_id,timestamp,ts_epoch,delta_ms_prev,event_type,x,y,dx,dy,distance_px,scroll_dx,scroll_dy,button
47,2026-03-26T19:10:39.938279Z,1774552239.938279,16.37,scroll,420.12,570.38,,,,0.0,0.0,
48,2026-03-26T19:10:40.355770Z,1774552240.35577,417.49,scroll,420.12,570.38,,,,0.0,0.0,
49,2026-03-26T19:10:40.372164Z,1774552240.372164,16.39,scroll,420.12,570.38,,,,0.0,0.0,
50,2026-03-26T19:10:40.388247Z,1774552240.388247,16.08,scroll,420.12,570.38,,,,0.0,0.0,
51,2026-03-26T19:10:40.405253Z,1774552240.4052532,17.01,scroll,420.12,570.38,,,,0.0,0.0,
52,2026-03-26T19:10:40.421585Z,1774552240.4215848,16.33,scroll,420.12,570.38,,,,0.0,1.0,
53,2026-03-26T19:10:40.438687Z,1774552240.438687,17.1,scroll,420.12,570.38,,,,0.0,0.0,
54,2026-03-26T19:10:40.456322Z,1774552240.456322,17.63,scroll,420.12,570.38,,,,0.0,0.0,
55,2026-03-26T19:10:40.471630Z,1774552240.47163,15.31,scroll,420.12,570.38,,,,0.0,0.0,
56,2026-03-26T19:10:40.488152Z,1774552240.488152,16.52,scroll,420.12,570.38,,,,0.0,0.0,
57,2026-03-26T19:10:40.505966Z,1774552240.5059662,17.81,scroll,420.12,570.38,,,,0.0,1.0,
58,2026-03-26T19:10:40.522946Z,1774552240.5229461,16.98,scroll,420.12,570.38,,,,0.0,1.0,
59,2026-03-26T19:10:40.539818Z,1774552240.539818,16.87,scroll,420.12,570.38,,,,0.0,1.0,
60,2026-03-26T19:10:40.555620Z,1774552240.5556202,15.8,scroll,420.12,570.38,,,,0.0,1.0,
61,2026-03-26T19:10:40.573252Z,1774552240.5732522,17.63,scroll,420.12,570.38,,,,0.0,1.0,
62,2026-03-26T19:10:40.588509Z,1774552240.5885088,15.26,scroll,420.12,570.38,,,,0.0,1.0,
63,2026-03-26T19:10:40.605276Z,1774552240.6052759,16.77,scroll,420.12,570.38,,,,0.0,1.0,
64,2026-03-26T19:10:40.622035Z,1774552240.622035,16.76,scroll,420.12,570.38,,,,0.0,0.0,
65,2026-03-26T19:10:40.638350Z,1774552240.63835,16.31,scroll,420.12,570.38,,,,0.0,0.0,
66,2026-03-26T19:10:40.656248Z,1774552240.656248,17.9,scroll,420.12,570.38,,,,0.0,0.0,
67,2026-03-26T19:10:40.805076Z,1774552240.805076,148.83,scroll,420.12,570.38,,,,0.0,0.0,
68,2026-03-26T19:10:41.073480Z,1774552241.07348,268.4,scroll,420.12,570.38,,,,0.0,0.0,
69,2026-03-26T19:10:41.089355Z,1774552241.089355,15.88,scroll,420.12,570.38,,,,0.0,1.0,
70,2026-03-26T19:10:41.105853Z,1774552241.1058528,16.5,scroll,420.12,570.38,,,,0.0,1.0,
71,2026-03-26T19:10:41.123153Z,1774552241.123153,17.3,scroll,420.12,570.38,,,,0.0,1.0,
72,2026-03-26T19:10:41.139502Z,1774552241.139502,16.35,scroll,420.12,570.38,,,,0.0,1.0,
73,2026-03-26T19:10:41.164526Z,1774552241.164526,25.02,scroll,420.12,570.38,,,,0.0,2.0,
74,2026-03-26T19:10:41.173911Z,1774552241.173911,9.39,scroll,420.12,570.38,,,,0.0,1.0,
75,2026-03-26T19:10:41.197282Z,1774552241.197282,23.37,scroll,420.12,570.38,,,,0.0,1.0,
76,2026-03-26T19:10:41.208827Z,1774552241.2088268,11.54,scroll,420.12,570.38,,,,0.0,1.0,
77,2026-03-26T19:10:41.222612Z,1774552241.222612,13.79,scroll,420.12,570.38,,,,0.0,1.0,
78,2026-03-26T19:10:41.240725Z,1774552241.240725,18.11,scroll,420.12,570.38,,,,0.0,1.0,
79,2026-03-26T19:10:41.258077Z,1774552241.258077,17.35,scroll,420.12,570.38,,,,0.0,0.0,
80,2026-03-26T19:10:41.272040Z,1774552241.27204,13.96,scroll,420.12,570.38,,,,0.0,0.0,
81,2026-03-26T19:10:41.300369Z,1774552241.3003688,28.33,scroll,420.12,570.38,,,,0.0,0.0,
82,2026-03-26T19:10:41.306620Z,1774552241.30662,6.25,scroll,420.12,570.38,,,,0.0,0.0,
83,2026-03-26T19:10:41.323195Z,1774552241.323195,16.58,scroll,420.12,570.38,,,,0.0,0.0,
84,2026-03-26T19:10:41.383389Z,1774552241.383389,60.19,scroll,420.12,570.38,,,,0.0,0.0,
85,2026-03-26T19:10:41.387883Z,1774552241.387883,4.49,scroll,420.12,570.38,,,,0.0,0.0,
86,2026-03-26T19:10:41.388195Z,1774552241.388195,0.31,scroll,420.12,570.38,,,,0.0,0.0,
87,2026-03-26T19:10:41.389446Z,1774552241.3894458,1.25,scroll,420.12,570.38,,,,0.0,0.0,
88,2026-03-26T19:10:41.606082Z,1774552241.606082,216.64,scroll,420.12,570.38,,,,0.0,0.0,
89,2026-03-26T19:10:41.622450Z,1774552241.6224499,16.37,scroll,420.12,570.38,,,,0.0,1.0,
90,2026-03-26T19:10:41.644558Z,1774552241.6445582,22.11,scroll,420.12,570.38,,,,0.0,1.0,
91,2026-03-26T19:10:41.658368Z,1774552241.658368,13.81,scroll,420.12,570.38,,,,0.0,1.0,
92,2026-03-26T19:10:41.679767Z,1774552241.6797671,21.4,scroll,420.12,570.38,,,,0.0,1.0,
93,2026-03-26T19:10:41.690182Z,1774552241.690182,10.41,scroll,420.12,570.38,,,,0.0,1.0,
94,2026-03-26T19:10:41.708214Z,1774552241.708214,18.03,scroll,420.12,570.38,,,,0.0,1.0,
95,2026-03-26T19:10:41.724702Z,1774552241.724702,16.49,scroll,420.12,570.38,,,,0.0,1.0,
96,2026-03-26T19:10:41.748170Z,1774552241.74817,23.47,scroll,420.12,570.38,,,,-1.0,1.0,
97,2026-03-26T19:10:41.755797Z,1774552241.755797,7.63,scroll,420.12,570.38,,,,0.0,1.0,
98,2026-03-26T19:10:41.773744Z,1774552241.773744,17.95,scroll,420.12,570.38,,,,0.0,1.0,
99,2026-03-26T19:10:41.790975Z,1774552241.790975,17.23,scroll,420.12,570.38,,,,0.0,0.0,
100,2026-03-26T19:10:41.846214Z,1774552241.8462138,55.24,scroll,420.12,570.38,,,,0.0,0.0,
101,2026-03-26T19:10:41.846392Z,1774552241.8463922,0.18,scroll,420.12,570.38,,,,0.0,0.0,
102,2026-03-26T19:10:41.846584Z,1774552241.846584,0.19,scroll,420.12,570.38,,,,0.0,0.0,
103,2026-03-26T19:10:41.889148Z,1774552241.889148,42.56,scroll,420.12,570.38,,,,0.0,0.0,
104,2026-03-26T19:10:41.905737Z,1774552241.905737,16.59,scroll,420.12,570.38,,,,0.0,0.0,
105,2026-03-26T19:10:41.955737Z,1774552241.955737,50.0,scroll,420.12,570.38,,,,0.0,0.0,
106,2026-03-26T19:10:42.207004Z,1774552242.2070038,251.27,scroll,420.12,570.38,,,,0.0,0.0,
107,2026-03-26T19:10:42.222760Z,1774552242.22276,15.76,scroll,420.12,570.38,,,,0.0,1.0,
108,2026-03-26T19:10:42.241063Z,1774552242.2410629,18.3,scroll,420.12,570.38,,,,0.0,1.0,
109,2026-03-26T19:10:42.256532Z,1774552242.256532,15.47,scroll,420.12,570.38,,,,0.0,1.0,
110,2026-03-26T19:10:42.273073Z,1774552242.273073,16.54,scroll,420.12,570.38,,,,0.0,1.0,
111,2026-03-26T19:10:42.290099Z,1774552242.290099,17.03,scroll,420.12,570.38,,,,0.0,1.0,
112,2026-03-26T19:10:42.306294Z,1774552242.306294,16.2,scroll,420.12,570.38,,,,0.0,1.0,
113,2026-03-26T19:10:42.323007Z,1774552242.3230069,16.71,scroll,420.12,570.38,,,,0.0,1.0,
114,2026-03-26T19:10:42.339975Z,1774552242.3399749,16.97,scroll,420.12,570.38,,,,0.0,1.0,
115,2026-03-26T19:10:42.357632Z,1774552242.357632,17.66,scroll,420.12,570.38,,,,0.0,1.0,
116,2026-03-26T19:10:42.373129Z,1774552242.373129,15.5,scroll,420.12,570.38,,,,0.0,0.0,
117,2026-03-26T19:10:42.391112Z,1774552242.3911119,17.98,scroll,420.12,570.38,,,,0.0,0.0,
118,2026-03-26T19:10:42.414926Z,1774552242.414926,23.81,scroll,420.12,570.38,,,,0.0,0.0,
119,2026-03-26T19:10:42.490536Z,1774552242.490536,75.61,scroll,420.12,570.38,,,,0.0,0.0,
120,2026-03-26T19:10:42.522669Z,1774552242.522669,32.13,scroll,420.12,570.38,,,,0.0,0.0,
121,2026-03-26T19:10:42.539827Z,1774552242.5398269,17.16,scroll,420.12,570.38,,,,0.0,0.0,
122,2026-03-26T19:10:42.565274Z,1774552242.565274,25.45,scroll,420.12,570.38,,,,0.0,1.0,
123,2026-03-26T19:10:42.572735Z,1774552242.572735,7.46,scroll,420.12,570.38,,,,0.0,1.0,
124,2026-03-26T19:10:42.592475Z,1774552242.592475,19.74,scroll,420.12,570.38,,,,0.0,1.0,
125,2026-03-26T19:10:42.607921Z,1774552242.607921,15.45,scroll,420.12,570.38,,,,0.0,1.0,
126,2026-03-26T19:10:42.623959Z,1774552242.623959,16.04,scroll,420.12,570.38,,,,0.0,1.0,
127,2026-03-26T19:10:42.640845Z,1774552242.640845,16.89,scroll,420.12,570.38,,,,0.0,0.0,
128,2026-03-26T19:10:42.658032Z,1774552242.6580322,17.19,scroll,420.12,570.38,,,,0.0,0.0,
129,2026-03-26T19:10:42.672796Z,1774552242.672796,14.76,scroll,420.12,570.38,,,,0.0,1.0,
130,2026-03-26T19:10:42.690353Z,1774552242.690353,17.56,scroll,420.12,570.38,,,,0.0,1.0,
131,2026-03-26T19:10:42.706454Z,1774552242.706454,16.1,scroll,420.12,570.38,,,,0.0,1.0,
132,2026-03-26T19:10:42.723606Z,1774552242.723606,17.15,scroll,420.12,570.38,,,,0.0,1.0,
133,2026-03-26T19:10:42.740639Z,1774552242.740639,17.03,scroll,420.12,570.38,,,,0.0,1.0,
134,2026-03-26T19:10:42.758453Z,1774552242.758453,17.81,scroll,420.12,570.38,,,,-1.0,1.0,
135,2026-03-26T19:10:42.774051Z,1774552242.7740512,15.6,scroll,420.12,570.38,,,,0.0,1.0,
136,2026-03-26T19:10:42.799245Z,1774552242.799245,25.19,scroll,420.12,570.38,,,,0.0,0.0,
137,2026-03-26T19:10:42.806300Z,1774552242.8063,7.05,scroll,420.12,570.38,,,,0.0,0.0,
138,2026-03-26T19:10:42.825583Z,1774552242.8255832,19.28,scroll,420.12,570.38,,,,0.0,0.0,
139,2026-03-26T19:10:42.850452Z,1774552242.850452,24.87,scroll,420.12,570.38,,,,0.0,1.0,
140,2026-03-26T19:10:42.857580Z,1774552242.85758,7.13,scroll,420.12,570.38,,,,0.0,0.0,
141,2026-03-26T19:10:42.874367Z,1774552242.874367,16.79,scroll,420.12,570.38,,,,0.0,0.0,
142,2026-03-26T19:10:43.072971Z,1774552243.072971,198.6,scroll,420.12,570.38,,,,0.0,0.0,
143,2026-03-26T19:10:43.090550Z,1774552243.09055,17.58,scroll,420.12,570.38,,,,0.0,1.0,
144,2026-03-26T19:10:43.107385Z,1774552243.1073852,16.84,scroll,420.12,570.38,,,,0.0,1.0,
145,2026-03-26T19:10:43.124055Z,1774552243.1240551,16.67,scroll,420.12,570.38,,,,0.0,1.0,
146,2026-03-26T19:10:43.140613Z,1774552243.140613,16.56,scroll,420.12,570.38,,,,0.0,1.0,
147,2026-03-26T19:10:43.159427Z,1774552243.1594272,18.81,scroll,420.12,570.38,,,,0.0,1.0,
148,2026-03-26T19:10:43.174010Z,1774552243.17401,14.58,scroll,420.12,570.38,,,,0.0,1.0,
149,2026-03-26T19:10:43.191707Z,1774552243.191707,17.7,scroll,420.12,570.38,,,,0.0,1.0,
150,2026-03-26T19:10:43.207940Z,1774552243.20794,16.23,scroll,420.12,570.38,,,,0.0,1.0,
151,2026-03-26T19:10:43.223581Z,1774552243.2235808,15.64,scroll,420.12,570.38,,,,0.0,1.0,
152,2026-03-26T19:10:43.240531Z,1774552243.240531,16.95,scroll,420.12,570.38,,,,0.0,1.0,
153,2026-03-26T19:10:43.257926Z,1774552243.257926,17.4,scroll,420.12,570.38,,,,0.0,1.0,
154,2026-03-26T19:10:43.275489Z,1774552243.275489,17.56,scroll,420.12,570.38,,,,0.0,1.0,
155,2026-03-26T19:10:43.289739Z,1774552243.289739,14.25,scroll,420.12,570.38,,,,0.0,1.0,
156,2026-03-26T19:10:43.308577Z,1774552243.308577,18.84,scroll,420.12,570.38,,,,0.0,1.0,
157,2026-03-26T19:10:43.323767Z,1774552243.323767,15.19,scroll,420.12,570.38,,,,0.0,1.0,
158,2026-03-26T19:10:43.340660Z,1774552243.3406599,16.89,scroll,420.12,570.38,,,,0.0,0.0,
159,2026-03-26T19:10:43.356982Z,1774552243.356982,16.32,scroll,420.12,570.38,,,,0.0,0.0,
160,2026-03-26T19:10:43.373087Z,1774552243.373087,16.1,scroll,420.12,570.38,,,,0.0,0.0,
161,2026-03-26T19:10:43.389742Z,1774552243.3897421,16.66,scroll,420.12,570.38,,,,0.0,0.0,
162,2026-03-26T19:10:43.406443Z,1774552243.406443,16.7,scroll,420.12,570.38,,,,0.0,0.0,
163,2026-03-26T19:10:43.428927Z,1774552243.428927,22.48,scroll,420.12,570.38,,,,0.0,1.0,
164,2026-03-26T19:10:43.440231Z,1774552243.4402308,11.3,scroll,420.12,570.38,,,,0.0,1.0,
165,2026-03-26T19:10:43.458177Z,1774552243.458177,17.95,scroll,420.12,570.38,,,,0.0,1.0,
166,2026-03-26T19:10:43.475795Z,1774552243.475795,17.62,scroll,420.12,570.38,,,,0.0,1.0,
167,2026-03-26T19:10:43.490547Z,1774552243.490547,14.75,scroll,420.12,570.38,,,,0.0,0.0,
168,2026-03-26T19:10:43.506507Z,1774552243.506507,15.96,scroll,420.12,570.38,,,,0.0,0.0,
169,2026-03-26T19:10:43.523393Z,1774552243.523393,16.89,scroll,420.12,570.38,,,,0.0,1.0,
170,2026-03-26T19:10:43.540867Z,1774552243.540867,17.47,scroll,420.12,570.38,,,,0.0,1.0,
171,2026-03-26T19:10:43.563787Z,1774552243.563787,22.92,scroll,420.12,570.38,,,,0.0,1.0,
172,2026-03-26T19:10:43.573711Z,1774552243.5737112,9.92,scroll,420.12,570.38,,,,0.0,1.0,
173,2026-03-26T19:10:43.590684Z,1774552243.590684,16.97,scroll,420.12,570.38,,,,-1.0,1.0,
174,2026-03-26T19:10:43.608227Z,1774552243.608227,17.54,scroll,420.12,570.38,,,,0.0,0.0,
175,2026-03-26T19:10:43.608404Z,1774552243.608404,0.18,scroll,420.12,570.38,,,,0.0,0.0,
176,2026-03-26T19:10:43.639772Z,1774552243.639772,31.37,scroll,420.12,570.38,,,,0.0,1.0,
177,2026-03-26T19:10:43.657475Z,1774552243.657475,17.7,scroll,420.12,570.38,,,,0.0,1.0,
178,2026-03-26T19:10:43.674726Z,1774552243.6747258,17.25,scroll,420.12,570.38,,,,0.0,1.0,
179,2026-03-26T19:10:43.700932Z,1774552243.700932,26.21,scroll,420.12,570.38,,,,0.0,0.0,
180,2026-03-26T19:10:43.707587Z,1774552243.707587,6.65,scroll,420.12,570.38,,,,0.0,0.0,
181,2026-03-26T19:10:43.724559Z,1774552243.724559,16.97,scroll,420.12,570.38,,,,0.0,0.0,
182,2026-03-26T19:10:43.740771Z,1774552243.740771,16.21,scroll,420.12,570.38,,,,0.0,1.0,
183,2026-03-26T19:10:43.757470Z,1774552243.75747,16.7,scroll,420.12,570.38,,,,0.0,0.0,
184,2026-03-26T19:10:43.773276Z,1774552243.7732759,15.81,scroll,420.12,570.38,,,,0.0,0.0,
185,2026-03-26T19:10:43.791138Z,1774552243.791138,17.86,scroll,420.12,570.38,,,,0.0,0.0,
186,2026-03-26T19:10:43.806688Z,1774552243.806688,15.55,scroll,420.12,570.38,,,,0.0,0.0,
187,2026-03-26T19:10:43.823950Z,1774552243.82395,17.26,scroll,420.12,570.38,,,,0.0,1.0,
188,2026-03-26T19:10:43.824085Z,1774552243.824085,0.13,scroll,420.12,570.38,,,,0.0,0.0,
189,2026-03-26T19:10:43.890023Z,1774552243.890023,65.94,scroll,420.12,570.38,,,,0.0,0.0,
190,2026-03-26T19:10:43.974917Z,1774552243.9749172,84.89,scroll,420.12,570.38,,,,0.0,0.0,
191,2026-03-26T19:10:43.990218Z,1774552243.990218,15.3,scroll,420.12,570.38,,,,0.0,1.0,
192,2026-03-26T19:10:44.008145Z,1774552244.0081449,17.93,scroll,420.12,570.38,,,,0.0,1.0,
193,2026-03-26T19:10:44.030071Z,1774552244.030071,21.93,scroll,420.12,570.38,,,,0.0,1.0,
194,2026-03-26T19:10:44.063767Z,1774552244.063767,33.7,scroll,420.12,570.38,,,,0.0,1.0,
195,2026-03-26T19:10:44.074562Z,1774552244.074562,10.8,scroll,420.12,570.38,,,,0.0,1.0,
196,2026-03-26T19:10:44.075030Z,1774552244.07503,0.47,scroll,420.12,570.38,,,,0.0,1.0,
197,2026-03-26T19:10:44.092058Z,1774552244.0920582,17.03,scroll,420.12,570.38,,,,0.0,1.0,
198,2026-03-26T19:10:44.117460Z,1774552244.11746,25.4,scroll,420.12,570.38,,,,1.0,1.0,
199,2026-03-26T19:10:44.123570Z,1774552244.12357,6.11,scroll,420.12,570.38,,,,0.0,0.0,
200,2026-03-26T19:10:44.145955Z,1774552244.145955,22.39,scroll,420.12,570.38,,,,0.0,0.0,
201,2026-03-26T19:10:44.157133Z,1774552244.157133,11.18,scroll,420.12,570.38,,,,0.0,0.0,
202,2026-03-26T19:10:44.175063Z,1774552244.1750631,17.93,scroll,420.12,570.38,,,,0.0,0.0,
203,2026-03-26T19:10:44.324524Z,1774552244.324524,149.46,scroll,420.12,570.38,,,,0.0,0.0,
204,2026-03-26T19:10:45.408877Z,1774552245.4088771,1084.35,scroll,420.12,570.38,,,,0.0,0.0,
205,2026-03-26T19:10:45.475692Z,1774552245.475692,66.81,scroll,420.12,570.38,,,,0.0,0.0,
206,2026-03-26T19:10:45.492754Z,1774552245.492754,17.06,scroll,420.12,570.38,,,,0.0,0.0,
207,2026-03-26T19:10:45.515260Z,1774552245.51526,22.51,scroll,420.12,570.38,,,,0.0,1.0,
208,2026-03-26T19:10:45.527020Z,1774552245.52702,11.76,scroll,420.12,570.38,,,,0.0,1.0,
209,2026-03-26T19:10:45.545266Z,1774552245.545266,18.25,scroll,420.12,570.38,,,,0.0,0.0,
210,2026-03-26T19:10:45.562785Z,1774552245.562785,17.52,scroll,420.12,570.38,,,,0.0,0.0,
211,2026-03-26T19:10:45.578646Z,1774552245.578646,15.86,scroll,420.12,570.38,,,,0.0,0.0,
212,2026-03-26T19:10:45.594420Z,1774552245.59442,15.77,scroll,420.12,570.38,,,,0.0,0.0,
213,2026-03-26T19:10:45.743114Z,1774552245.743114,148.69,scroll,420.12,570.38,,,,0.0,0.0,
214,2026-03-26T19:10:46.050622Z,1774552246.050622,307.51,move,420.12,569.69,0.0,-0.69,0.69,,,
215,2026-03-26T19:10:46.064164Z,1774552246.0641642,13.54,move,420.12,566.71,0.0,-2.97,2.97,,,
216,2026-03-26T19:10:46.067789Z,1774552246.067789,3.62,move,423.12,562.23,2.99,-4.49,5.39,,,
217,2026-03-26T19:10:46.074718Z,1774552246.074718,6.93,move,427.63,556.58,4.52,-5.64,7.23,,,
218,2026-03-26T19:10:46.082494Z,1774552246.082494,7.78,move,433.47,548.8,5.84,-7.78,9.73,,,
219,2026-03-26T19:10:46.092384Z,1774552246.092384,9.89,move,446.15,534.43,12.68,-14.37,19.16,,,
220,2026-03-26T19:10:46.098857Z,1774552246.098857,6.47,move,463.4,516.22,17.25,-18.21,25.08,,,
221,2026-03-26T19:10:46.111160Z,1774552246.11116,12.3,move,486.35,496.4,22.95,-19.82,30.33,,,
222,2026-03-26T19:10:46.115230Z,1774552246.1152298,4.07,move,512.07,476.04,25.72,-20.36,32.8,,,
223,2026-03-26T19:10:46.124414Z,1774552246.124414,9.18,move,538.86,457.82,26.79,-18.22,32.4,,,
224,2026-03-26T19:10:46.130707Z,1774552246.130707,6.29,move,551.32,451.96,12.46,-5.86,13.77,,,
225,2026-03-26T19:10:46.141269Z,1774552246.141269,10.56,move,574.32,441.42,23.0,-10.54,25.3,,,
226,2026-03-26T19:10:46.149574Z,1774552246.1495738,8.3,move,595.06,433.3,20.74,-8.12,22.27,,,
227,2026-03-26T19:10:46.157432Z,1774552246.157432,7.86,move,602.76,431.52,7.7,-1.78,7.9,,,
228,2026-03-26T19:10:46.165248Z,1774552246.165248,7.82,move,617.21,426.96,14.45,-4.56,15.16,,,
229,2026-03-26T19:10:46.174681Z,1774552246.1746812,9.43,move,629.19,424.14,11.98,-2.82,12.3,,,
230,2026-03-26T19:10:46.181899Z,1774552246.181899,7.22,move,640.01,422.11,10.82,-2.03,11.01,,,
231,2026-03-26T19:10:46.200175Z,1774552246.200175,18.28,move,649.61,420.19,9.6,-1.92,9.79,,,
232,2026-03-26T19:10:46.200282Z,1774552246.200282,0.11,move,656.38,419.06,6.77,-1.13,6.87,,,
233,2026-03-26T19:10:46.204353Z,1774552246.204353,4.07,move,663.16,416.8,6.77,-2.26,7.14,,,
234,2026-03-26T19:10:46.213672Z,1774552246.213672,9.32,move,668.52,414.12,5.36,-2.68,6.0,,,
235,2026-03-26T19:10:46.224849Z,1774552246.224849,11.18,move,672.59,411.07,4.07,-3.05,5.09,,,
236,2026-03-26T19:10:46.230274Z,1774552246.230274,5.42,move,676.15,407.0,3.56,-4.07,5.41,,,
237,2026-03-26T19:10:46.242791Z,1774552246.242791,12.52,move,679.2,402.43,3.05,-4.58,5.5,,,
238,2026-03-26T19:10:46.246545Z,1774552246.2465448,3.75,move,682.25,397.85,3.05,-4.58,5.5,,,
239,2026-03-26T19:10:46.254171Z,1774552246.254171,7.63,move,684.29,392.77,2.03,-5.09,5.48,,,
240,2026-03-26T19:10:46.263572Z,1774552246.263572,9.4,move,685.39,390.92,1.11,-1.85,2.15,,,
241,2026-03-26T19:10:46.270284Z,1774552246.270284,6.71,move,686.75,387.3,1.36,-3.62,3.87,,,
242,2026-03-26T19:10:46.279697Z,1774552246.279697,9.41,move,687.94,384.92,1.19,-2.38,2.66,,,
243,2026-03-26T19:10:46.286828Z,1774552246.286828,7.13,move,688.62,383.55,0.68,-1.37,1.53,,,
244,2026-03-26T19:10:46.296225Z,1774552246.296225,9.4,move,688.97,382.19,0.34,-1.37,1.41,,,
245,2026-03-26T19:10:46.305514Z,1774552246.305514,9.29,move,689.59,381.24,0.63,-0.94,1.13,,,
